CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
2600,2,1.9406,2,34.7483,2,194,2,24,5046.3,0.21,2,0.0221,2,I8S-S70
2602,2,1.9405,2,34.7482,2,194.1,2,24,5047.3,0.209,2,0.0221,2,I8S-S70
2604,2,1.94,2,34.7481,2,194.1,2,60,5049.7,0.208,2,0.0221,2,I8S-S70
2606,2,1.9382,2,34.7485,2,194.2,2,24,5054.3,0.21,2,0.0221,2,I8S-S70
2608,2,1.9343,2,34.7487,2,194.2,2,24,5055.3,0.206,2,0.0221,2,I8S-S70
2610,2,1.9333,2,34.7487,2,194.3,2,36,5056.6,0.214,2,0.0221,2,I8S-S70
2612,2,1.9291,2,34.7485,2,194.4,2,36,5058.1,0.21,2,0.0221,2,I8S-S70
2614,2,1.9265,2,34.748,2,194.6,2,72,5060.3,0.209,2,0.0221,2,I8S-S70
2616,2,1.9233,2,34.748,2,194.6,2,36,5062.5,0.209,2,0.0221,2,I8S-S70
2618,2,1.9167,2,34.748,2,194.6,2,36,5064,0.207,2,0.0221,2,I8S-S70
2620,2,1.9151,2,34.7479,2,194.6,2,72,5067,0.209,2,0.0221,2,I8S-S70
2622,2,1.9138,2,34.7487,2,194.7,2,36,5070.5,0.206,2,0.0221,2,I8S-S70
2624,2,1.9129,2,34.7486,2,194.7,2,24,5071.8,0.21,2,0.0221,2,I8S-S70
2626,2,1.9107,2,34.7484,2,194.8,2,24,5072.8,0.211,2,0.0221,2,I8S-S70
2628,2,1.9088,2,34.7482,2,194.9,2,36,5074,0.203,2,0.0221,2,I8S-S70
2630,2,1.908,2,34.7482,2,195,2,48,5075.8,0.203,2,0.0221,2,I8S-S70
2632,2,1.9073,2,34.7478,2,195,2,48,5078.7,0.209,2,0.0221,2,I8S-S70
2634,2,1.9047,2,34.7488,2,195,2,36,5083.1,0.211,2,0.0221,2,I8S-S70
2636,2,1.9029,2,34.7488,2,195.1,2,12,5084.1,0.209,2,0.0221,2,I8S-S70
2638,2,1.8992,2,34.7485,2,195.2,2,24,5084.8,0.209,2,0.0221,2,I8S-S70
2640,2,1.897,2,34.7484,2,195.2,2,60,5086.6,0.208,2,0.0221,2,I8S-S70
2642,2,1.8967,2,34.748,2,195.3,2,96,5089.8,0.207,2,0.0221,2,I8S-S70
2644,2,1.895,2,34.7485,2,195.3,2,36,5092.5,0.207,2,0.0221,2,I8S-S70
2646,2,1.8938,2,34.7486,2,195.4,2,24,5093.8,0.209,2,0.0221,2,I8S-S70
2648,2,1.8917,2,34.7484,2,195.5,2,36,5095,0.212,2,0.0221,2,I8S-S70
2650,2,1.8889,2,34.7481,2,195.5,2,48,5096.8,0.207,2,0.0221,2,I8S-S70
2652,2,1.889,2,34.7479,2,195.5,2,84,5099.5,0.21,2,0.0221,2,I8S-S70
2654,2,1.8883,2,34.7482,2,195.4,2,48,5102.3,0.207,2,0.0221,2,I8S-S70
2656,2,1.8878,2,34.7482,2,195.4,2,60,5104.5,0.208,2,0.0221,2,I8S-S70
2658,2,1.8872,2,34.7484,2,195.5,2,36,5106.5,0.208,2,0.0217,2,I8S-S70
2660,2,1.8841,2,34.7481,2,195.5,2,36,5108,0.206,2,0.0213,2,I8S-S70
2662,2,1.8809,2,34.748,2,195.6,2,24,5109.3,0.211,2,0.0209,2,I8S-S70
2664,2,1.88,2,34.7477,2,195.7,2,36,5110.5,0.207,2,0.0209,2,I8S-S70
2666,2,1.8811,2,34.7473,2,195.6,2,48,5114,0.209,2,0.0213,2,I8S-S70
2668,2,1.877,2,34.7482,2,195.5,2,24,5117.3,0.214,2,0.0213,2,I8S-S70
2670,2,1.8757,2,34.7479,2,195.6,2,24,5118.3,0.211,2,0.0213,2,I8S-S70
2672,2,1.87,2,34.7477,2,195.6,2,36,5119.6,0.208,2,0.0213,2,I8S-S70
2674,2,1.8651,2,34.7473,2,195.7,2,72,5121.8,0.209,2,0.0217,2,I8S-S70
2676,2,1.8627,2,34.7471,2,195.6,2,60,5124.5,0.208,2,0.0221,2,I8S-S70
2678,2,1.8615,2,34.7474,2,195.6,2,48,5126.8,0.207,2,0.0217,2,I8S-S70
2680,2,1.8614,2,34.7472,2,195.6,2,60,5129,0.215,2,0.0213,2,I8S-S70
2682,2,1.8602,2,34.7471,2,195.7,2,36,5131,0.211,2,0.0209,2,I8S-S70
2684,2,1.8579,2,34.7472,2,195.7,2,36,5132.5,0.211,2,0.0209,2,I8S-S70
2686,2,1.8553,2,34.7471,2,195.8,2,36,5134,0.21,2,0.0209,2,I8S-S70
2688,2,1.8533,2,34.7468,2,195.6,2,84,5136.8,0.208,2,0.0209,2,I8S-S70
2690,2,1.8521,2,34.7472,2,195.7,2,36,5140,0.211,2,0.0209,2,I8S-S70
2692,2,1.8511,2,34.7473,2,195.7,2,24,5141.3,0.211,2,0.0209,2,I8S-S70
2694,2,1.8499,2,34.7472,2,195.8,2,36,5142.5,0.209,2,0.0209,2,I8S-S70
2696,2,1.8498,2,34.7466,2,195.8,2,84,5145,0.208,2,0.0213,2,I8S-S70
2698,2,1.849,2,34.7471,2,195.7,2,48,5147.8,0.21,2,0.0213,2,I8S-S70
2700,2,1.8454,2,34.7469,2,195.7,2,36,5149.5,0.214,2,0.0213,2,I8S-S70
2702,2,1.8423,2,34.7468,2,195.8,2,48,5151.3,0.206,2,0.0209,2,I8S-S70
2704,2,1.8406,2,34.747,2,195.8,2,24,5152.8,0.206,2,0.0209,2,I8S-S70
2706,2,1.839,2,34.7469,2,195.9,2,36,5154,0.208,2,0.0209,2,I8S-S70
2708,2,1.8369,2,34.7465,2,195.8,2,60,5157.4,0.208,2,0.0209,2,I8S-S70
2710,2,1.8353,2,34.7473,2,195.7,2,24,5161.3,0.21,2,0.0209,2,I8S-S70
2712,2,1.8355,2,34.7474,2,195.8,2,24,5162.3,0.211,2,0.0209,2,I8S-S70
2714,2,1.8339,2,34.7472,2,195.8,2,24,5163.3,0.213,2,0.0209,2,I8S-S70
2716,2,1.8313,2,34.747,2,195.9,2,24,5164.3,0.208,2,0.0209,2,I8S-S70
2718,2,1.8294,2,34.7466,2,196,2,72,5167.5,0.207,2,0.0209,2,I8S-S70
2720,2,1.826,2,34.7465,2,196,2,24,5171.8,0.211,2,0.0209,2,I8S-S70
2722,2,1.8192,2,34.7466,2,196.1,2,36,5173,0.209,2,0.0209,2,I8S-S70
2724,2,1.8161,2,34.7466,2,196,2,24,5174.3,0.206,2,0.0209,2,I8S-S70
2726,2,1.815,2,34.7465,2,196,2,24,5175.3,0.208,2,0.0209,2,I8S-S70
2728,2,1.8142,2,34.7462,2,196,2,36,5176.6,0.213,2,0.0209,2,I8S-S70
2730,2,1.815,2,34.7458,2,196.1,2,84,5180.3,0.214,2,0.0205,2,I8S-S70
2732,2,1.8092,2,34.7464,2,196.1,2,24,5184.3,0.212,2,0.0205,2,I8S-S70
2734,2,1.8061,2,34.7463,2,196.1,2,24,5185.3,0.208,2,0.0201,2,I8S-S70
2736,2,1.8042,2,34.7462,2,196,2,24,5186.3,0.208,2,0.0201,2,I8S-S70
2738,2,1.8033,2,34.7461,2,196.1,2,24,5187.3,0.211,2,0.0201,2,I8S-S70
2740,2,1.8018,2,34.7457,2,196.1,2,60,5189,0.212,2,0.0205,2,I8S-S70
2742,2,1.8029,2,34.7461,2,196.2,2,24,5194.8,0.209,2,0.0205,2,I8S-S70
2744,2,1.8,2,34.746,2,196.2,2,24,5195.8,0.21,2,0.0205,2,I8S-S70
2746,2,1.7951,2,34.7458,2,196.2,2,24,5196.8,0.209,2,0.0201,2,I8S-S70
2748,2,1.7924,2,34.7459,2,196.1,2,24,5197.8,0.21,2,0.0201,2,I8S-S70
2750,2,1.7862,2,34.7457,2,196.2,2,36,5199,0.21,2,0.0201,2,I8S-S70
2752,2,1.7856,2,34.7454,2,196.2,2,60,5202.4,0.21,2,0.0201,2,I8S-S70
2754,2,1.7843,2,34.7461,2,196.3,2,24,5206.3,0.206,2,0.0201,2,I8S-S70
2756,2,1.7809,2,34.7458,2,196.4,2,24,5207.3,0.212,2,0.0201,2,I8S-S70
2758,2,1.7794,2,34.7456,2,196.4,2,24,5208.3,0.203,2,0.0201,2,I8S-S70
2760,2,1.7799,2,34.7456,2,196.5,2,48,5209.8,0.209,2,0.0196,2,I8S-S70
2762,2,1.78,2,34.7454,2,196.5,2,84,5213.1,0.209,2,0.0196,2,I8S-S70
2764,2,1.7732,2,34.7456,2,196.6,2,24,5216.8,0.21,2,0.0192,2,I8S-S70
2766,2,1.7707,2,34.7456,2,196.5,2,24,5217.8,0.209,2,0.0192,2,I8S-S70
2768,2,1.7702,2,34.7456,2,196.5,2,24,5218.8,0.211,2,0.0192,2,I8S-S70
2770,2,1.7699,2,34.7454,2,196.5,2,36,5220,0.212,2,0.0192,2,I8S-S70
2772,2,1.7692,2,34.7449,2,196.6,2,108,5223,0.211,2,0.0192,2,I8S-S70
2774,2,1.7654,2,34.7453,2,196.6,2,48,5226.3,0.21,2,0.0192,2,I8S-S70
2776,2,1.7647,2,34.7455,2,196.7,2,36,5228,0.212,2,0.0192,2,I8S-S70
2778,2,1.7632,2,34.7454,2,196.7,2,24,5229.3,0.206,2,0.0192,2,I8S-S70
2780,2,1.7596,2,34.7452,2,196.8,2,36,5230.5,0.209,2,0.0192,2,I8S-S70
2782,2,1.7575,2,34.7452,2,196.9,2,36,5232,0.209,2,0.0192,2,I8S-S70
2784,2,1.7551,2,34.745,2,196.9,2,84,5235,0.207,2,0.0192,2,I8S-S70
2786,2,1.751,2,34.7452,2,196.9,2,24,5239.8,0.211,2,0.0192,2,I8S-S70
2788,2,1.7493,2,34.7451,2,196.8,2,24,5240.8,0.206,2,0.0192,2,I8S-S70
2790,2,1.7479,2,34.7451,2,196.8,2,24,5241.8,0.212,2,0.0192,2,I8S-S70
2792,2,1.7442,2,34.745,2,196.9,2,24,5242.8,0.208,2,0.0192,2,I8S-S70
2794,2,1.7409,2,34.7447,2,197,2,36,5244,0.209,2,0.0192,2,I8S-S70
2796,2,1.7401,2,34.7443,2,197,2,71,5247.1,0.211,2,0.0192,2,I8S-S70
2798,2,1.7354,2,34.7448,2,197.1,2,36,5251.1,0.208,2,0.0192,2,I8S-S70
2800,2,1.7312,2,34.7448,2,197.2,2,24,5252.3,0.21,2,0.0192,2,I8S-S70
2802,2,1.7272,2,34.7445,2,197.1,2,36,5253.5,0.209,2,0.0192,2,I8S-S70
2804,2,1.725,2,34.7445,2,197.2,2,48,5255.3,0.209,2,0.0192,2,I8S-S70
2806,2,1.725,2,34.7445,2,197.1,2,36,5257,0.207,2,0.0192,2,I8S-S70
2808,2,1.7245,2,34.7441,2,197.2,2,72,5259.8,0.21,2,0.0192,2,I8S-S70
2810,2,1.7219,2,34.7444,2,197.2,2,36,5263.1,0.207,2,0.0192,2,I8S-S70
2812,2,1.7187,2,34.7446,2,197.3,2,36,5264.6,0.209,2,0.0192,2,I8S-S70
2814,2,1.717,2,34.7444,2,197.3,2,24,5265.8,0.207,2,0.0192,2,I8S-S70
2816,2,1.7135,2,34.7442,2,197.4,2,36,5267,0.209,2,0.0192,2,I8S-S70
2818,2,1.7088,2,34.7441,2,197.5,2,48,5268.8,0.213,2,0.0192,2,I8S-S70
2820,2,1.707,2,34.7438,2,197.5,2,35,5272.8,0.21,2,0.0192,2,I8S-S70
2822,2,1.7002,2,34.744,2,197.6,2,24,5275.3,0.212,2,0.0192,2,I8S-S70
2824,2,1.6955,2,34.744,2,197.6,2,24,5276.3,0.212,2,0.0192,2,I8S-S70
2826,2,1.6943,2,34.7439,2,197.6,2,36,5277.5,0.211,2,0.0184,2,I8S-S70
2828,2,1.6941,2,34.7437,2,197.6,2,60,5279.5,0.211,2,0.0184,2,I8S-S70
2830,2,1.6932,2,34.7435,2,197.7,2,60,5282,0.205,2,0.0188,2,I8S-S70
2832,2,1.6913,2,34.7435,2,197.7,2,60,5284.5,0.214,2,0.0188,2,I8S-S70
2834,2,1.6883,2,34.7437,2,197.7,2,36,5286.5,0.211,2,0.0192,2,I8S-S70
2836,2,1.6878,2,34.7436,2,197.8,2,60,5288.5,0.204,2,0.0192,2,I8S-S70
2838,2,1.6878,2,34.7435,2,197.8,2,48,5290.8,0.211,2,0.0192,2,I8S-S70
2840,2,1.6856,2,34.7438,2,197.9,2,36,5292.5,0.212,2,0.0192,2,I8S-S70
2842,2,1.6843,2,34.7437,2,197.9,2,24,5293.8,0.21,2,0.0192,2,I8S-S70
2844,2,1.6835,2,34.7434,2,197.8,2,84,5296,0.209,2,0.0192,2,I8S-S70
2846,2,1.6816,2,34.7433,2,197.8,2,60,5299,0.209,2,0.0192,2,I8S-S70
2848,2,1.6781,2,34.7434,2,197.8,2,60,5301.6,0.207,2,0.0192,2,I8S-S70
2850,2,1.6751,2,34.7432,2,197.9,2,24,5303.3,0.21,2,0.0192,2,I8S-S70
2852,2,1.6687,2,34.7432,2,198,2,36,5304.6,0.208,2,0.0192,2,I8S-S70
2854,2,1.6652,2,34.7431,2,198.1,2,24,5305.8,0.208,2,0.0192,2,I8S-S70
2856,2,1.664,2,34.7429,2,198.1,2,48,5307.3,0.209,2,0.0188,2,I8S-S70
2858,2,1.6642,2,34.7425,2,198.2,2,72,5311,0.208,2,0.0192,2,I8S-S70
2860,2,1.6608,2,34.7432,2,198.2,2,36,5314.5,0.209,2,0.0192,2,I8S-S70
2862,2,1.6571,2,34.7432,2,198.2,2,24,5315.8,0.214,2,0.0192,2,I8S-S70
2864,2,1.6552,2,34.7432,2,198.1,2,24,5316.8,0.216,2,0.0192,2,I8S-S70
2866,2,1.6534,2,34.7431,2,198.2,2,24,5317.8,0.212,2,0.0192,2,I8S-S70
2868,2,1.6529,2,34.7428,2,198.2,2,48,5320.3,0.209,2,0.0192,2,I8S-S70
2870,2,1.6508,2,34.7425,2,198.3,2,24,5324.8,0.209,2,0.0192,2,I8S-S70
2872,2,1.6467,2,34.7427,2,198.3,2,24,5325.8,0.202,2,0.0192,2,I8S-S70
2874,2,1.6448,2,34.7426,2,198.4,2,24,5326.8,0.21,2,0.0184,2,I8S-S70
2876,2,1.6434,2,34.7425,2,198.4,2,36,5328.1,0.207,2,0.0184,2,I8S-S70
2878,2,1.642,2,34.7421,2,198.5,2,84,5330.6,0.211,2,0.0184,2,I8S-S70
2880,2,1.6409,2,34.7422,2,198.6,2,48,5333.3,0.21,2,0.0184,2,I8S-S70
2882,2,1.6383,2,34.7422,2,198.4,2,72,5335.8,0.214,2,0.0184,2,I8S-S70
2884,2,1.6367,2,34.7425,2,198.4,2,36,5338,0.212,2,0.0184,2,I8S-S70
2886,2,1.635,2,34.7425,2,198.5,2,24,5339.3,0.212,2,0.0184,2,I8S-S70
2888,2,1.6319,2,34.7423,2,198.5,2,36,5340.6,0.209,2,0.0184,2,I8S-S70
2890,2,1.6312,2,34.7419,2,198.6,2,96,5343.3,0.209,2,0.0184,2,I8S-S70
2892,2,1.6284,2,34.742,2,198.7,2,48,5346.3,0.211,2,0.0184,2,I8S-S70
2894,2,1.6214,2,34.7419,2,198.7,2,36,5348,0.212,2,0.0184,2,I8S-S70
2896,2,1.6199,2,34.742,2,198.7,2,36,5349.5,0.207,2,0.0184,2,I8S-S70
2898,2,1.6196,2,34.7419,2,198.7,2,24,5350.8,0.204,2,0.0184,2,I8S-S70
2900,2,1.6197,2,34.7416,2,198.6,2,60,5352.6,0.208,2,0.0184,2,I8S-S70
2902,2,1.6182,2,34.7413,2,198.7,2,96,5355.8,0.206,2,0.0184,2,I8S-S70
2904,2,1.6111,2,34.7414,2,198.8,2,36,5358.6,0.205,2,0.0184,2,I8S-S70
2906,2,1.6073,2,34.7415,2,198.8,2,24,5359.8,0.217,2,0.0184,2,I8S-S70
2908,2,1.6066,2,34.7415,2,198.8,2,36,5361.1,0.205,2,0.0184,2,I8S-S70
2910,2,1.6065,2,34.7413,2,198.8,2,60,5363.1,0.207,2,0.0184,2,I8S-S70
2912,2,1.6062,2,34.7413,2,198.9,2,60,5365.6,0.206,2,0.0184,2,I8S-S70
2914,2,1.6055,2,34.7411,2,198.8,2,84,5368.8,0.207,2,0.0184,2,I8S-S70
2916,2,1.6031,2,34.7416,2,198.9,2,24,5371.3,0.207,2,0.0184,2,I8S-S70
2918,2,1.6019,2,34.7415,2,198.9,2,24,5372.3,0.208,2,0.0184,2,I8S-S70
2920,2,1.6008,2,34.7413,2,199,2,24,5373.3,0.211,2,0.0184,2,I8S-S70
2922,2,1.5995,2,34.7413,2,199,2,36,5374.5,0.21,2,0.018,2,I8S-S70
2924,2,1.6004,2,34.7408,2,199.1,2,84,5377.9,0.206,2,0.018,2,I8S-S70
2926,2,1.5965,2,34.7414,2,199.1,2,36,5381.5,0.209,2,0.0176,2,I8S-S70
2928,2,1.5938,2,34.7413,2,199,2,24,5382.8,0.213,2,0.0176,2,I8S-S70
2930,2,1.5929,2,34.7412,2,199,2,24,5383.8,0.207,2,0.0176,2,I8S-S70
2932,2,1.5917,2,34.741,2,199,2,36,5385,0.206,2,0.0176,2,I8S-S70
2934,2,1.5903,2,34.7407,2,199.1,2,60,5387.5,0.208,2,0.018,2,I8S-S70
2936,2,1.5871,2,34.7409,2,199.2,2,36,5391.5,0.203,2,0.018,2,I8S-S70
2938,2,1.5838,2,34.7408,2,199.2,2,24,5392.8,0.208,2,0.018,2,I8S-S70
2940,2,1.5809,2,34.7407,2,199.3,2,36,5394,0.205,2,0.0176,2,I8S-S70
2942,2,1.5771,2,34.7403,2,199.4,2,72,5396.3,0.206,2,0.0176,2,I8S-S70
2944,2,1.5745,2,34.7405,2,199.4,2,24,5398.3,0.215,2,0.0176,2,I8S-S70
2946,2,1.5741,2,34.7403,2,199.4,2,60,5400,0.209,2,0.018,2,I8S-S70
2948,2,1.5736,2,34.7401,2,199.5,2,36,5403.5,0.208,2,0.018,2,I8S-S70
2950,2,1.5698,2,34.7403,2,199.4,2,36,5405,0.212,2,0.018,2,I8S-S70
2952,2,1.5677,2,34.7404,2,199.4,2,24,5406.3,0.213,2,0.018,2,I8S-S70
2954,2,1.5669,2,34.7403,2,199.5,2,36,5407.5,0.211,2,0.018,2,I8S-S70
2956,2,1.5655,2,34.7399,2,199.5,2,60,5409.6,0.203,2,0.0176,2,I8S-S70
2958,2,1.5616,2,34.7398,2,199.6,2,72,5412.3,0.211,2,0.0176,2,I8S-S70
2960,2,1.559,2,34.7398,2,199.6,2,36,5414.6,0.212,2,0.0176,2,I8S-S70
2962,2,1.5581,2,34.7399,2,199.7,2,36,5416,0.216,2,0.0176,2,I8S-S70
2964,2,1.5565,2,34.7399,2,199.8,2,48,5417.8,0.206,2,0.0176,2,I8S-S70
2966,2,1.5564,2,34.7396,2,199.8,2,72,5420.3,0.212,2,0.0176,2,I8S-S70
2968,2,1.5545,2,34.7399,2,199.7,2,36,5422.5,0.208,2,0.0176,2,I8S-S70
2970,2,1.5525,2,34.7397,2,199.7,2,36,5424,0.21,2,0.0176,2,I8S-S70
2972,2,1.5509,2,34.7396,2,199.7,2,36,5425.5,0.207,2,0.0176,2,I8S-S70
2974,2,1.5492,2,34.7394,2,199.8,2,48,5427.3,0.209,2,0.0176,2,I8S-S70
2976,2,1.548,2,34.7392,2,199.8,2,72,5429.8,0.211,2,0.0176,2,I8S-S70
2978,2,1.5444,2,34.7394,2,199.7,2,48,5432.3,0.21,2,0.0176,2,I8S-S70
2980,2,1.5425,2,34.7395,2,199.7,2,24,5433.8,0.209,2,0.0176,2,I8S-S70
2982,2,1.5421,2,34.7393,2,199.7,2,48,5435.3,0.203,2,0.0176,2,I8S-S70
2984,2,1.5419,2,34.7391,2,199.8,2,84,5438.1,0.207,2,0.0176,2,I8S-S70
2986,2,1.5413,2,34.7393,2,199.8,2,24,5440.3,0.216,2,0.0176,2,I8S-S70
2988,2,1.5372,2,34.7392,2,199.9,2,36,5441.5,0.21,2,0.0176,2,I8S-S70
2990,2,1.5357,2,34.7391,2,200,2,48,5443.3,0.209,2,0.0176,2,I8S-S70
2992,2,1.5332,2,34.7389,2,200,2,60,5445.5,0.204,2,0.0176,2,I8S-S70
2994,2,1.5313,2,34.739,2,200.1,2,36,5447.5,0.206,2,0.0176,2,I8S-S70
2996,2,1.5276,2,34.7388,2,199.9,2,36,5449,0.208,2,0.0176,2,I8S-S70
2998,2,1.5266,2,34.7383,2,199.9,2,72,5452,0.211,2,0.0176,2,I8S-S70
3000,2,1.52,2,34.7383,2,200,2,24,5454.8,0.21,2,0.0176,2,I8S-S70
3002,2,1.5148,2,34.7384,2,200.1,2,24,5455.8,0.207,2,0.0176,2,I8S-S70
3004,2,1.5125,2,34.7383,2,199.9,2,36,5457.1,0.209,2,0.0168,2,I8S-S70
3006,2,1.5111,2,34.7381,2,200.1,2,84,5459.6,0.206,2,0.0168,2,I8S-S70
3008,2,1.5109,2,34.7382,2,200.3,2,48,5462.3,0.209,2,0.0168,2,I8S-S70
3010,2,1.5107,2,34.7381,2,200.2,2,36,5464,0.208,2,0.0168,2,I8S-S70
3012,2,1.5098,2,34.7381,2,200.1,2,48,5465.8,0.211,2,0.0168,2,I8S-S70
3014,2,1.5094,2,34.7382,2,200.2,2,36,5467.5,0.21,2,0.0168,2,I8S-S70
3016,2,1.5084,2,34.7382,2,200.2,2,24,5468.8,0.209,2,0.0168,2,I8S-S70
3018,2,1.5077,2,34.7381,2,200.3,2,60,5470.5,0.208,2,0.0168,2,I8S-S70
3020,2,1.5073,2,34.738,2,200.3,2,36,5475,0.21,2,0.0168,2,I8S-S70
3022,2,1.5023,2,34.738,2,200.4,2,24,5476.3,0.208,2,0.0168,2,I8S-S70
3024,2,1.4983,2,34.7379,2,200.2,2,36,5477.5,0.208,2,0.0168,2,I8S-S70
3026,2,1.4967,2,34.7377,2,200.3,2,36,5479,0.209,2,0.0168,2,I8S-S70
3028,2,1.4941,2,34.7375,2,200.3,2,60,5481,0.211,2,0.0168,2,I8S-S70
3030,2,1.4915,2,34.7377,2,200.4,2,36,5483.1,0.209,2,0.0168,2,I8S-S70
3032,2,1.4904,2,34.7375,2,200.4,2,48,5484.8,0.21,2,0.0168,2,I8S-S70
3034,2,1.4906,2,34.7368,2,200.5,2,96,5487.8,0.209,2,0.0168,2,I8S-S70
3036,2,1.4864,2,34.7374,2,200.6,2,36,5490.5,0.207,2,0.0168,2,I8S-S70
3038,2,1.4842,2,34.7376,2,200.6,2,24,5491.8,0.206,2,0.0168,2,I8S-S70
3040,2,1.4832,2,34.7374,2,200.7,2,24,5492.8,0.216,2,0.0168,2,I8S-S70
3042,2,1.4823,2,34.7371,2,200.6,2,48,5494.3,0.204,2,0.0168,2,I8S-S70
3044,2,1.4826,2,34.7366,2,200.5,2,84,5497,0.208,2,0.0168,2,I8S-S70
3046,2,1.4819,2,34.7371,2,200.6,2,36,5499.5,0.208,2,0.0168,2,I8S-S70
3048,2,1.4813,2,34.7371,2,200.6,2,36,5501,0.207,2,0.0168,2,I8S-S70
3050,2,1.481,2,34.7372,2,200.7,2,36,5502.5,0.209,2,0.0168,2,I8S-S70
3052,2,1.4804,2,34.737,2,200.7,2,36,5504,0.207,2,0.0168,2,I8S-S70
3054,2,1.4797,2,34.7369,2,200.8,2,84,5506.5,0.208,2,0.0168,2,I8S-S70
3056,2,1.4774,2,34.7368,2,200.7,2,48,5509.3,0.209,2,0.0168,2,I8S-S70
3058,2,1.4758,2,34.7369,2,200.7,2,48,5511.3,0.206,2,0.0168,2,I8S-S70
3060,2,1.4733,2,34.7368,2,200.7,2,36,5513,0.21,2,0.0168,2,I8S-S70
3062,2,1.4707,2,34.7367,2,200.8,2,36,5514.5,0.21,2,0.0168,2,I8S-S70
3064,2,1.4687,2,34.7368,2,200.8,2,36,5516.1,0.206,2,0.0168,2,I8S-S70
3066,2,1.4678,2,34.7367,2,200.9,2,36,5517.5,0.208,2,0.0168,2,I8S-S70
3068,2,1.4675,2,34.7362,2,200.9,2,48,5520.2,0.208,2,0.0168,2,I8S-S70
3070,2,1.4653,2,34.7364,2,201,2,24,5524.3,0.213,2,0.0164,2,I8S-S70
3072,2,1.4603,2,34.7362,2,201.1,2,24,5525.3,0.21,2,0.0164,2,I8S-S70
3074,2,1.4556,2,34.7361,2,201,2,24,5526.3,0.213,2,0.0164,2,I8S-S70
3076,2,1.4537,2,34.736,2,200.9,2,24,5527.3,0.21,2,0.0168,2,I8S-S70
3078,2,1.4546,2,34.7356,2,201,2,84,5530,0.209,2,0.0168,2,I8S-S70
3080,2,1.4518,2,34.7359,2,201,2,36,5533.6,0.208,2,0.0168,2,I8S-S70
3082,2,1.4503,2,34.736,2,201.1,2,36,5535.1,0.206,2,0.0164,2,I8S-S70
3084,2,1.4489,2,34.736,2,201.1,2,36,5536.6,0.212,2,0.016,2,I8S-S70
3086,2,1.4458,2,34.7357,2,201.2,2,36,5538,0.209,2,0.016,2,I8S-S70
3088,2,1.4433,2,34.7357,2,201.1,2,36,5539.5,0.209,2,0.0164,2,I8S-S70
3090,2,1.4428,2,34.7356,2,201.1,2,36,5541,0.208,2,0.016,2,I8S-S70
3092,2,1.4429,2,34.7353,2,201.1,2,72,5543.8,0.208,2,0.0156,2,I8S-S70
3094,2,1.441,2,34.7356,2,201.2,2,24,5548.3,0.211,2,0.0156,2,I8S-S70
3096,2,1.4389,2,34.7356,2,201.2,2,24,5549.3,0.208,2,0.0156,2,I8S-S70
3098,2,1.4352,2,34.7353,2,201.3,2,24,5550.3,0.208,2,0.0152,2,I8S-S70
3100,2,1.4335,2,34.7353,2,201.1,2,24,5551.3,0.217,2,0.0152,2,I8S-S70
3102,2,1.4319,2,34.7352,2,201.1,2,48,5552.8,0.207,2,0.0152,2,I8S-S70
3104,2,1.4312,2,34.7348,2,201.2,2,108,5556,0.208,2,0.0156,2,I8S-S70
3106,2,1.4244,2,34.7348,2,201.3,2,48,5559.3,0.205,2,0.0156,2,I8S-S70
3108,2,1.4223,2,34.7349,2,201.3,2,36,5561.1,0.206,2,0.0156,2,I8S-S70
3110,2,1.4217,2,34.735,2,201.4,2,24,5562.3,0.208,2,0.0156,2,I8S-S70
3112,2,1.4215,2,34.7349,2,201.4,2,24,5563.3,0.208,2,0.0152,2,I8S-S70
3114,2,1.4213,2,34.7348,2,201.5,2,36,5564.6,0.214,2,0.0152,2,I8S-S70
3116,2,1.4211,2,34.7344,2,201.4,2,108,5567.6,0.212,2,0.0148,2,I8S-S70
3118,2,1.4175,2,34.7344,2,201.3,2,48,5570.8,0.203,2,0.0148,2,I8S-S70
3120,2,1.4147,2,34.7345,2,201.4,2,24,5572.3,0.208,2,0.0148,2,I8S-S70
3122,2,1.4133,2,34.7343,2,201.5,2,36,5573.6,0.207,2,0.0148,2,I8S-S70
3124,2,1.4115,2,34.7343,2,201.5,2,36,5575.1,0.207,2,0.0152,2,I8S-S70
3126,2,1.4109,2,34.7343,2,201.6,2,36,5576.6,0.213,2,0.0152,2,I8S-S70
3128,2,1.4101,2,34.7342,2,201.6,2,84,5579.3,0.21,2,0.0152,2,I8S-S70
3130,2,1.4087,2,34.7343,2,201.6,2,36,5583.5,0.208,2,0.0148,2,I8S-S70
3132,2,1.4036,2,34.7342,2,201.5,2,24,5584.8,0.211,2,0.0148,2,I8S-S70
3134,2,1.4011,2,34.7341,2,201.5,2,24,5585.8,0.21,2,0.0148,2,I8S-S70
3136,2,1.4003,2,34.7339,2,201.6,2,24,5586.8,0.209,2,0.0148,2,I8S-S70
