CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
1178,2,5.8025,2,34.8999,2,51.4,2,0.235,1,0.0028,2,I9N-S198
1180,2,5.7983,2,34.8996,2,51.6,2,0.239,1,0.0024,2,I9N-S198
1182,2,5.7912,2,34.8995,2,51.7,2,0.235,1,0.0024,2,I9N-S198
1184,2,5.7836,2,34.8993,2,51.7,2,0.234,1,0.0024,2,I9N-S198
1186,2,5.7751,2,34.8989,2,51.9,2,0.233,1,0.0024,2,I9N-S198
1188,2,5.7682,2,34.8986,2,51.9,2,0.236,1,0.0024,2,I9N-S198
1190,2,5.7566,2,34.8982,2,51.9,2,0.233,1,0.0024,2,I9N-S198
1192,2,5.7483,2,34.8978,2,52.1,2,0.235,1,0.0024,2,I9N-S198
1194,2,5.7435,2,34.8977,2,52.3,2,0.234,1,0.0024,2,I9N-S198
1196,2,5.7373,2,34.8974,2,52.4,2,0.239,1,0.0024,2,I9N-S198
1198,2,5.7266,2,34.8972,2,52.5,2,0.233,1,0.0024,2,I9N-S198
1200,2,5.7122,2,34.8966,2,52.6,2,0.232,1,0.0024,2,I9N-S198
1202,2,5.7052,2,34.8962,2,52.7,2,0.235,1,0.0024,2,I9N-S198
1204,2,5.6945,2,34.8958,2,52.8,2,0.234,1,0.0024,2,I9N-S198
1206,2,5.6905,2,34.8955,2,53.1,2,0.231,1,0.0024,2,I9N-S198
1208,2,5.6852,2,34.8955,2,53.1,2,0.237,1,0.0028,2,I9N-S198
1210,2,5.6786,2,34.8952,2,53.3,2,0.234,1,0.0028,2,I9N-S198
1212,2,5.6752,2,34.8951,2,53.5,2,0.232,1,0.0028,2,I9N-S198
1214,2,5.6681,2,34.8948,2,53.6,2,0.232,1,0.0028,2,I9N-S198
1216,2,5.6602,2,34.8945,2,53.7,2,0.229,1,0.0032,2,I9N-S198
1218,2,5.6536,2,34.8942,2,53.8,2,0.231,1,0.0028,2,I9N-S198
1220,2,5.6476,2,34.8941,2,53.9,2,0.239,1,0.0024,2,I9N-S198
1222,2,5.6395,2,34.8939,2,54.1,2,0.232,1,0.0024,2,I9N-S198
1224,2,5.6319,2,34.8936,2,54.1,2,0.234,1,0.0028,2,I9N-S198
1226,2,5.6275,2,34.8932,2,54.3,2,0.235,1,0.0028,2,I9N-S198
1228,2,5.6236,2,34.8931,2,54.3,2,0.24,1,0.0028,2,I9N-S198
1230,2,5.6154,2,34.8929,2,54.5,2,0.239,1,0.0032,2,I9N-S198
1232,2,5.6086,2,34.8926,2,54.5,2,0.232,1,0.0028,2,I9N-S198
1234,2,5.6049,2,34.8925,2,54.7,2,0.232,1,0.0028,2,I9N-S198
1236,2,5.5958,2,34.8922,2,54.8,2,0.232,1,0.0028,2,I9N-S198
1238,2,5.5899,2,34.8921,2,54.8,2,0.23,1,0.0028,2,I9N-S198
1240,2,5.5793,2,34.8916,2,55,2,0.235,1,0.0028,2,I9N-S198
1242,2,5.5703,2,34.8912,2,55,2,0.235,1,0.0028,2,I9N-S198
1244,2,5.5579,2,34.8907,2,55.2,2,0.234,1,0.0032,2,I9N-S198
1246,2,5.5507,2,34.8905,2,55.3,2,0.236,1,0.0032,2,I9N-S198
1248,2,5.5389,2,34.8901,2,55.5,2,0.229,1,0.0028,2,I9N-S198
1250,2,5.5286,2,34.8896,2,55.7,2,0.234,1,0.0024,2,I9N-S198
1252,2,5.5212,2,34.8894,2,55.8,2,0.23,1,0.0024,2,I9N-S198
1254,2,5.5142,2,34.8892,2,56,2,0.234,1,0.0024,2,I9N-S198
1256,2,5.5076,2,34.8888,2,56.1,2,0.235,1,0.0028,2,I9N-S198
1258,2,5.5028,2,34.8887,2,56.2,2,0.235,1,0.0036,2,I9N-S198
1260,2,5.4954,2,34.8885,2,56.4,2,0.232,1,0.0036,2,I9N-S198
1262,2,5.4798,2,34.888,2,56.5,2,0.236,1,0.0036,2,I9N-S198
1264,2,5.4667,2,34.8874,2,56.5,2,0.235,1,0.0028,2,I9N-S198
1266,2,5.4558,2,34.8868,2,56.7,2,0.238,1,0.0024,2,I9N-S198
1268,2,5.4468,2,34.8863,2,56.9,2,0.238,1,0.0024,2,I9N-S198
1270,2,5.4357,2,34.8861,2,57,2,0.233,1,0.0028,2,I9N-S198
1272,2,5.4298,2,34.8858,2,57.2,2,0.231,1,0.0028,2,I9N-S198
1274,2,5.4206,2,34.8853,2,57.4,2,0.232,1,0.0028,2,I9N-S198
1276,2,5.4109,2,34.885,2,57.6,2,0.233,1,0.0028,2,I9N-S198
1278,2,5.4017,2,34.8846,2,57.8,2,0.238,1,0.0028,2,I9N-S198
1280,2,5.3937,2,34.8843,2,57.9,2,0.231,1,0.0028,2,I9N-S198
1282,2,5.3838,2,34.8839,2,58.2,2,0.235,1,0.0024,2,I9N-S198
1284,2,5.3813,2,34.8838,2,58.3,2,0.236,1,0.0024,2,I9N-S198
1286,2,5.3779,2,34.8837,2,58.5,2,0.233,1,0.0024,2,I9N-S198
1288,2,5.3743,2,34.8837,2,58.6,2,0.236,1,0.0028,2,I9N-S198
1290,2,5.3628,2,34.8834,2,58.7,2,0.236,1,0.0032,2,I9N-S198
1292,2,5.3481,2,34.883,2,58.8,2,0.234,1,0.0032,2,I9N-S198
1294,2,5.33,2,34.8822,2,58.9,2,0.237,1,0.0032,2,I9N-S198
1296,2,5.3206,2,34.8817,2,59,2,0.233,1,0.0028,2,I9N-S198
1298,2,5.309,2,34.8812,2,59.3,2,0.235,1,0.0028,2,I9N-S198
1300,2,5.3014,2,34.8808,2,59.4,2,0.229,1,0.0028,2,I9N-S198
1302,2,5.2937,2,34.8806,2,59.6,2,0.232,1,0.0028,2,I9N-S198
1304,2,5.2782,2,34.8802,2,59.7,2,0.236,1,0.0028,2,I9N-S198
1306,2,5.2729,2,34.8797,2,59.9,2,0.239,1,0.0028,2,I9N-S198
1308,2,5.2661,2,34.8796,2,60.1,2,0.235,1,0.0028,2,I9N-S198
1310,2,5.2561,2,34.8791,2,60.2,2,0.237,1,0.0028,2,I9N-S198
1312,2,5.2481,2,34.8787,2,60.4,2,0.231,1,0.0028,2,I9N-S198
1314,2,5.2444,2,34.8787,2,60.5,2,0.236,1,0.0028,2,I9N-S198
1316,2,5.2369,2,34.8785,2,60.6,2,0.238,1,0.0024,2,I9N-S198
1318,2,5.2298,2,34.8782,2,60.8,2,0.234,1,0.0024,2,I9N-S198
1320,2,5.2209,2,34.8779,2,60.9,2,0.235,1,0.0024,2,I9N-S198
1322,2,5.214,2,34.8777,2,61,2,0.23,1,0.0024,2,I9N-S198
1324,2,5.2063,2,34.8773,2,61.2,2,0.236,1,0.0024,2,I9N-S198
1326,2,5.1992,2,34.8771,2,61.3,2,0.232,1,0.0028,2,I9N-S198
1328,2,5.1912,2,34.8768,2,61.4,2,0.233,1,0.0024,2,I9N-S198
1330,2,5.1866,2,34.8768,2,61.5,2,0.237,1,0.0024,2,I9N-S198
1332,2,5.177,2,34.8765,2,61.7,2,0.234,1,0.0024,2,I9N-S198
1334,2,5.1705,2,34.876,2,61.7,2,0.236,1,0.0028,2,I9N-S198
1336,2,5.1568,2,34.8755,2,61.9,2,0.233,1,0.0024,2,I9N-S198
1338,2,5.1457,2,34.875,2,62.1,2,0.236,1,0.0024,2,I9N-S198
1340,2,5.1403,2,34.8748,2,62.2,2,0.237,1,0.0024,2,I9N-S198
1342,2,5.1355,2,34.8747,2,62.3,2,0.236,1,0.0024,2,I9N-S198
1344,2,5.1305,2,34.8744,2,62.4,2,0.235,1,0.0024,2,I9N-S198
1346,2,5.1264,2,34.8744,2,62.6,2,0.234,1,0.0024,2,I9N-S198
1348,2,5.1172,2,34.8741,2,62.8,2,0.236,1,0.0024,2,I9N-S198
1350,2,5.105,2,34.8734,2,62.9,2,0.235,1,0.0024,2,I9N-S198
1352,2,5.0992,2,34.8732,2,63.1,2,0.236,1,0.0024,2,I9N-S198
1354,2,5.0866,2,34.873,2,63.2,2,0.232,1,0.0024,2,I9N-S198
1356,2,5.0787,2,34.8726,2,63.4,2,0.236,1,0.0024,2,I9N-S198
1358,2,5.0707,2,34.8723,2,63.5,2,0.232,1,0.0024,2,I9N-S198
1360,2,5.0619,2,34.8718,2,63.7,2,0.235,1,0.0028,2,I9N-S198
1362,2,5.0544,2,34.8717,2,63.8,2,0.235,1,0.0024,2,I9N-S198
1364,2,5.0429,2,34.8712,2,64,2,0.232,1,0.0024,2,I9N-S198
1366,2,5.0346,2,34.871,2,64.2,2,0.233,1,0.0024,2,I9N-S198
1368,2,5.0218,2,34.8704,2,64.2,2,0.232,1,0.0024,2,I9N-S198
1370,2,5.0161,2,34.8699,2,64.2,2,0.235,1,0.0024,2,I9N-S198
1372,2,5.0094,2,34.8698,2,64.5,2,0.239,1,0.0024,2,I9N-S198
1374,2,5.0052,2,34.8697,2,64.6,2,0.235,1,0.0024,2,I9N-S198
1376,2,4.9973,2,34.8694,2,64.7,2,0.233,1,0.0024,2,I9N-S198
1378,2,4.9865,2,34.869,2,64.8,2,0.232,1,0.0024,2,I9N-S198
1380,2,4.9778,2,34.8688,2,65,2,0.233,1,0.0024,2,I9N-S198
1382,2,4.9696,2,34.8686,2,65,2,0.238,1,0.0024,2,I9N-S198
1384,2,4.9604,2,34.8683,2,65.1,2,0.237,1,0.0024,2,I9N-S198
1386,2,4.9522,2,34.8679,2,65.3,2,0.237,1,0.0024,2,I9N-S198
1388,2,4.9417,2,34.8673,2,65.5,2,0.234,1,0.0024,2,I9N-S198
1390,2,4.9368,2,34.8671,2,65.6,2,0.239,1,0.0024,2,I9N-S198
1392,2,4.9257,2,34.8666,2,65.8,2,0.235,1,0.0024,2,I9N-S198
1394,2,4.9172,2,34.8663,2,65.9,2,0.233,1,0.0024,2,I9N-S198
1396,2,4.9067,2,34.8661,2,66.1,2,0.234,1,0.0024,2,I9N-S198
1398,2,4.8961,2,34.8655,2,66.3,2,0.24,1,0.0024,2,I9N-S198
1400,2,4.8921,2,34.8653,2,66.3,2,0.234,1,0.0024,2,I9N-S198
1402,2,4.8851,2,34.8651,2,66.5,2,0.237,1,0.0024,2,I9N-S198
1404,2,4.8751,2,34.8648,2,66.6,2,0.236,1,0.0024,2,I9N-S198
1406,2,4.8673,2,34.8645,2,66.8,2,0.234,1,0.0024,2,I9N-S198
1408,2,4.8558,2,34.8643,2,67,2,0.234,1,0.0024,2,I9N-S198
1410,2,4.8441,2,34.8635,2,67.1,2,0.235,1,0.0024,2,I9N-S198
1412,2,4.8364,2,34.8632,2,67.3,2,0.237,1,0.0024,2,I9N-S198
1414,2,4.8289,2,34.863,2,67.4,2,0.234,1,0.0024,2,I9N-S198
1416,2,4.8194,2,34.8628,2,67.6,2,0.242,1,0.0024,2,I9N-S198
1418,2,4.8085,2,34.8623,2,67.8,2,0.236,1,0.0024,2,I9N-S198
1420,2,4.8006,2,34.862,2,67.9,2,0.238,1,0.0024,2,I9N-S198
1422,2,4.7908,2,34.8616,2,68.1,2,0.238,1,0.0024,2,I9N-S198
1424,2,4.7804,2,34.8611,2,68.3,2,0.237,1,0.002,2,I9N-S198
1426,2,4.7711,2,34.8608,2,68.4,2,0.231,1,0.002,2,I9N-S198
1428,2,4.7591,2,34.8603,2,68.6,2,0.238,1,0.0016,2,I9N-S198
1430,2,4.745,2,34.8597,2,68.8,2,0.236,1,0.0016,2,I9N-S198
1432,2,4.74,2,34.8594,2,69,2,0.241,1,0.0016,2,I9N-S198
1434,2,4.7354,2,34.8594,2,69.2,2,0.237,1,0.0016,2,I9N-S198
1436,2,4.7307,2,34.8594,2,69.2,2,0.239,1,0.0016,2,I9N-S198
1438,2,4.724,2,34.8592,2,69.3,2,0.235,1,0.0016,2,I9N-S198
1440,2,4.7121,2,34.8587,2,69.5,2,0.239,1,0.0016,2,I9N-S198
1442,2,4.7091,2,34.8584,2,69.7,2,0.234,1,0.0016,2,I9N-S198
1444,2,4.7037,2,34.8582,2,69.8,2,0.236,1,0.0016,2,I9N-S198
1446,2,4.6924,2,34.8579,2,70,2,0.232,1,0.0016,2,I9N-S198
1448,2,4.6794,2,34.8575,2,70.1,2,0.241,1,0.0016,2,I9N-S198
1450,2,4.6661,2,34.8569,2,70.3,2,0.236,1,0.0016,2,I9N-S198
1452,2,4.6569,2,34.8564,2,70.5,2,0.24,1,0.0016,2,I9N-S198
1454,2,4.6505,2,34.8561,2,70.7,2,0.233,1,0.0016,2,I9N-S198
1456,2,4.649,2,34.856,2,70.9,2,0.234,1,0.0016,2,I9N-S198
1458,2,4.6432,2,34.8558,2,71.1,2,0.234,1,0.0016,2,I9N-S198
1460,2,4.6406,2,34.8557,2,71.1,2,0.232,1,0.0016,2,I9N-S198
1462,2,4.6372,2,34.8558,2,71.1,2,0.234,1,0.0016,2,I9N-S198
1464,2,4.6263,2,34.8554,2,71.1,2,0.231,1,0.0016,2,I9N-S198
1466,2,4.6223,2,34.8551,2,71.3,2,0.234,1,0.0016,2,I9N-S198
1468,2,4.6178,2,34.855,2,71.4,2,0.246,1,0.0016,2,I9N-S198
1470,2,4.6139,2,34.8548,2,71.5,2,0.24,1,0.0012,2,I9N-S198
1472,2,4.6073,2,34.8547,2,71.7,2,0.233,1,0.0012,2,I9N-S198
1474,2,4.5963,2,34.8542,2,71.7,2,0.234,1,0.0012,2,I9N-S198
1476,2,4.5933,2,34.854,2,71.7,2,0.237,1,0.0008,2,I9N-S198
1478,2,4.5811,2,34.8537,2,72,2,0.234,1,0.0008,2,I9N-S198
1480,2,4.5643,2,34.8529,2,72,2,0.236,1,0.0012,2,I9N-S198
1482,2,4.5579,2,34.8527,2,72.2,2,0.237,1,0.0016,2,I9N-S198
1484,2,4.5516,2,34.8523,2,72.4,2,0.234,1,0.0016,2,I9N-S198
1486,2,4.5485,2,34.8522,2,72.6,2,0.233,1,0.0016,2,I9N-S198
1488,2,4.5407,2,34.852,2,72.9,2,0.232,1,0.0016,2,I9N-S198
1490,2,4.528,2,34.8514,2,73.1,2,0.234,1,0.0016,2,I9N-S198
1492,2,4.5235,2,34.8512,2,73.1,2,0.235,1,0.0016,2,I9N-S198
1494,2,4.5169,2,34.8511,2,73.3,2,0.237,1,0.0012,2,I9N-S198
1496,2,4.5104,2,34.8505,2,73.4,2,0.239,1,0.0012,2,I9N-S198
1498,2,4.5035,2,34.8504,2,73.6,2,0.236,1,0.0012,2,I9N-S198
1500,2,4.4943,2,34.8501,2,73.7,2,0.236,1,0.0012,2,I9N-S198
1502,2,4.4912,2,34.8498,2,73.9,2,0.236,1,0.0008,2,I9N-S198
1504,2,4.4877,2,34.8499,2,74.2,2,0.244,1,0.0008,2,I9N-S198
1506,2,4.477,2,34.8496,2,74.3,2,0.242,1,0.0012,2,I9N-S198
1508,2,4.463,2,34.8489,2,74.4,2,0.241,1,0.0008,2,I9N-S198
1510,2,4.4521,2,34.8484,2,74.6,2,0.234,1,0.0008,2,I9N-S198
1512,2,4.4499,2,34.8483,2,74.7,2,0.242,1,0.0008,2,I9N-S198
1514,2,4.4455,2,34.8481,2,74.9,2,0.236,1,0.0008,2,I9N-S198
1516,2,4.4411,2,34.8481,2,75,2,0.24,1,0.0008,2,I9N-S198
1518,2,4.4342,2,34.8479,2,75.2,2,0.239,1,0.0008,2,I9N-S198
1520,2,4.4252,2,34.8475,2,75.3,2,0.239,1,0.0008,2,I9N-S198
1522,2,4.4158,2,34.8471,2,75.3,2,0.238,1,0.0008,2,I9N-S198
1524,2,4.4067,2,34.8467,2,75.5,2,0.235,1,0.0008,2,I9N-S198
1526,2,4.3964,2,34.8461,2,75.7,2,0.234,1,0.0008,2,I9N-S198
1528,2,4.3918,2,34.8461,2,75.9,2,0.235,1,0.0008,2,I9N-S198
1530,2,4.3852,2,34.8459,2,76.1,2,0.238,1,0.0008,2,I9N-S198
1532,2,4.377,2,34.8455,2,76.1,2,0.234,1,0.0012,2,I9N-S198
1534,2,4.3696,2,34.8453,2,76.2,2,0.24,1,0.0008,2,I9N-S198
1536,2,4.3656,2,34.8451,2,76.4,2,0.234,1,0.0008,2,I9N-S198
1538,2,4.3583,2,34.8449,2,76.4,2,0.237,1,0.0008,2,I9N-S198
1540,2,4.3438,2,34.8443,2,76.6,2,0.237,1,0.0008,2,I9N-S198
1542,2,4.3377,2,34.8438,2,76.7,2,0.235,1,0.0008,2,I9N-S198
1544,2,4.3293,2,34.8435,2,76.9,2,0.233,1,0.0012,2,I9N-S198
1546,2,4.3102,2,34.843,2,77,2,0.239,1,0.0008,2,I9N-S198
1548,2,4.2999,2,34.8424,2,77.3,2,0.239,1,0.0008,2,I9N-S198
1550,2,4.287,2,34.842,2,77.4,2,0.241,1,0.0008,2,I9N-S198
1552,2,4.2725,2,34.8413,2,77.6,2,0.24,1,0.0008,2,I9N-S198
1554,2,4.2605,2,34.8409,2,77.6,2,0.238,1,0.0008,2,I9N-S198
1556,2,4.2494,2,34.8404,2,77.8,2,0.241,1,0.0008,2,I9N-S198
1558,2,4.2461,2,34.84,2,77.9,2,0.238,1,0.0008,2,I9N-S198
1560,2,4.2419,2,34.84,2,78.2,2,0.237,1,0.0008,2,I9N-S198
1562,2,4.2326,2,34.8398,2,78.2,2,0.234,1,0.0012,2,I9N-S198
1564,2,4.2182,2,34.8392,2,78.6,2,0.241,1,0.0008,2,I9N-S198
1566,2,4.2082,2,34.8389,2,78.7,2,0.235,1,0.0008,2,I9N-S198
1568,2,4.1993,2,34.8384,2,78.9,2,0.234,1,0.0008,2,I9N-S198
1570,2,4.1911,2,34.838,2,79.1,2,0.235,1,0.0008,2,I9N-S198
1572,2,4.1836,2,34.8378,2,79.3,2,0.238,1,0.0012,2,I9N-S198
1574,2,4.1715,2,34.8375,2,79.6,2,0.236,1,0.0008,2,I9N-S198
1576,2,4.1606,2,34.837,2,79.7,2,0.238,1,0.0008,2,I9N-S198
1578,2,4.1535,2,34.8368,2,79.8,2,0.235,1,0.0008,2,I9N-S198
1580,2,4.1359,2,34.836,2,80,2,0.238,1,0.0008,2,I9N-S198
1582,2,4.1279,2,34.8356,2,80.2,2,0.234,1,0.0008,2,I9N-S198
1584,2,4.1219,2,34.8352,2,80.2,2,0.235,1,0.0008,2,I9N-S198
1586,2,4.1172,2,34.8351,2,80.5,2,0.237,1,0.0008,2,I9N-S198
1588,2,4.1149,2,34.8351,2,80.7,2,0.239,1,0.0008,2,I9N-S198
1590,2,4.1134,2,34.8351,2,80.7,2,0.24,1,0.0008,2,I9N-S198
1592,2,4.1045,2,34.8351,2,80.9,2,0.238,1,0.0008,2,I9N-S198
1594,2,4.0868,2,34.8344,2,81,2,0.234,1,0.0008,2,I9N-S198
1596,2,4.0722,2,34.8335,2,81.1,2,0.235,1,0.0008,2,I9N-S198
1598,2,4.0665,2,34.8331,2,81.3,2,0.236,1,0.0008,2,I9N-S198
1600,2,4.0618,2,34.833,2,81.5,2,0.238,1,0.0008,2,I9N-S198
1602,2,4.0513,2,34.8326,2,81.6,2,0.243,1,0.0008,2,I9N-S198
1604,2,4.0414,2,34.8322,2,81.8,2,0.24,1,0.0008,2,I9N-S198
1606,2,4.0358,2,34.8319,2,82,2,0.245,1,0.0008,2,I9N-S198
1608,2,4.0337,2,34.832,2,82.2,2,0.237,1,0.0008,2,I9N-S198
1610,2,4.0302,2,34.832,2,82.4,2,0.242,1,0.0008,2,I9N-S198
1612,2,4.0242,2,34.8316,2,82.5,2,0.239,1,0.0008,2,I9N-S198
1614,2,4.0179,2,34.8313,2,82.5,2,0.237,1,0.0008,2,I9N-S198
1616,2,4.0096,2,34.831,2,82.8,2,0.239,1,0.0008,2,I9N-S198
1618,2,3.9989,2,34.8306,2,82.8,2,0.238,1,0.0008,2,I9N-S198
1620,2,3.9903,2,34.8302,2,82.9,2,0.235,1,0.0008,2,I9N-S198
1622,2,3.9839,2,34.83,2,82.9,2,0.236,1,0.0008,2,I9N-S198
1624,2,3.9747,2,34.8297,2,83.2,2,0.243,1,0.0008,2,I9N-S198
1626,2,3.9591,2,34.8289,2,83.4,2,0.237,1,0.0008,2,I9N-S198
1628,2,3.9492,2,34.8284,2,83.7,2,0.237,1,0.0008,2,I9N-S198
1630,2,3.9389,2,34.828,2,83.9,2,0.238,1,0.0008,2,I9N-S198
1632,2,3.931,2,34.8278,2,84,2,0.239,1,0.0008,2,I9N-S198
1634,2,3.9221,2,34.8275,2,84.2,2,0.234,1,0.0008,2,I9N-S198
1636,2,3.9182,2,34.8272,2,84.4,2,0.239,1,0.0008,2,I9N-S198
1638,2,3.9155,2,34.827,2,84.6,2,0.237,1,0.0008,2,I9N-S198
1640,2,3.9085,2,34.827,2,84.8,2,0.235,1,0.0008,2,I9N-S198
1642,2,3.8955,2,34.8266,2,84.9,2,0.24,1,0.0008,2,I9N-S198
1644,2,3.8834,2,34.8259,2,85,2,0.235,1,0.0008,2,I9N-S198
1646,2,3.8762,2,34.8257,2,85.2,2,0.244,1,0.0008,2,I9N-S198
1648,2,3.8696,2,34.8254,2,85.4,2,0.236,1,0.0008,2,I9N-S198
1650,2,3.8638,2,34.8252,2,85.6,2,0.237,1,0.0008,2,I9N-S198
1652,2,3.8522,2,34.8248,2,85.8,2,0.24,1,0.0008,2,I9N-S198
1654,2,3.8424,2,34.8243,2,85.8,2,0.239,1,0.0008,2,I9N-S198
1656,2,3.8354,2,34.8239,2,86.1,2,0.24,1,0.0008,2,I9N-S198
1658,2,3.83,2,34.8238,2,86.1,2,0.24,1,0.0004,2,I9N-S198
1660,2,3.8216,2,34.8235,2,86.4,2,0.241,1,0.0004,2,I9N-S198
1662,2,3.8123,2,34.8231,2,86.4,2,0.24,1,0,2,I9N-S198
1664,2,3.8031,2,34.8226,2,86.7,2,0.243,1,0.0004,2,I9N-S198
1666,2,3.7948,2,34.8223,2,86.8,2,0.237,1,0.0004,2,I9N-S198
1668,2,3.7863,2,34.8218,2,87,2,0.239,1,0.0004,2,I9N-S198
1670,2,3.7726,2,34.8215,2,87.2,2,0.242,1,0,2,I9N-S198
1672,2,3.7564,2,34.8207,2,87.3,2,0.238,1,0,2,I9N-S198
1674,2,3.747,2,34.8202,2,87.6,2,0.237,1,0,2,I9N-S198
1676,2,3.7373,2,34.8199,2,87.7,2,0.239,1,0,2,I9N-S198
1678,2,3.7311,2,34.8195,2,88,2,0.24,1,0,2,I9N-S198
1680,2,3.7259,2,34.8193,2,88.3,2,0.238,1,0,2,I9N-S198
1682,2,3.7181,2,34.8192,2,88.5,2,0.232,1,0,2,I9N-S198
1684,2,3.7089,2,34.8189,2,88.7,2,0.239,1,0,2,I9N-S198
1686,2,3.6988,2,34.8186,2,88.8,2,0.239,1,0,2,I9N-S198
1688,2,3.6922,2,34.818,2,88.9,2,0.24,1,0,2,I9N-S198
1690,2,3.6885,2,34.8179,2,89.1,2,0.237,1,0,2,I9N-S198
1692,2,3.6762,2,34.8175,2,89.4,2,0.234,1,0,2,I9N-S198
1694,2,3.6647,2,34.8169,2,89.4,2,0.238,1,0,2,I9N-S198
1696,2,3.657,2,34.8167,2,89.7,2,0.24,1,0,2,I9N-S198
1698,2,3.6446,2,34.8161,2,89.9,2,0.237,1,0,2,I9N-S198
1700,2,3.6384,2,34.8158,2,90.1,2,0.238,1,0,2,I9N-S198
1702,2,3.6321,2,34.8156,2,90.4,2,0.241,1,0,2,I9N-S198
1704,2,3.6223,2,34.8152,2,90.6,2,0.237,1,0,2,I9N-S198
1706,2,3.6187,2,34.815,2,90.8,2,0.238,1,0,2,I9N-S198
1708,2,3.615,2,34.8148,2,91,2,0.241,1,0,2,I9N-S198
1710,2,3.6058,2,34.8146,2,91.1,2,0.238,1,0,2,I9N-S198
1712,2,3.5975,2,34.8142,2,91.4,2,0.24,1,0,2,I9N-S198
1714,2,3.5939,2,34.8141,2,91.4,2,0.237,1,0,2,I9N-S198
1716,2,3.5891,2,34.8139,2,91.6,2,0.235,1,0,2,I9N-S198
1718,2,3.5838,2,34.8137,2,91.8,2,0.24,1,0,2,I9N-S198
1720,2,3.5764,2,34.8135,2,92,2,0.237,1,0,2,I9N-S198
1722,2,3.563,2,34.813,2,92.1,2,0.233,1,0,2,I9N-S198
1724,2,3.5496,2,34.8124,2,92.2,2,0.24,1,0,2,I9N-S198
1726,2,3.5383,2,34.8117,2,92.4,2,0.236,1,0,2,I9N-S198
1728,2,3.5326,2,34.8114,2,92.5,2,0.235,1,0,2,I9N-S198
1730,2,3.5285,2,34.8115,2,92.8,2,0.239,1,0,2,I9N-S198
1732,2,3.5203,2,34.8112,2,93,2,0.24,1,0,2,I9N-S198
1734,2,3.5148,2,34.811,2,93.3,2,0.237,1,0,2,I9N-S198
1736,2,3.5084,2,34.8105,2,93.3,2,0.236,1,0,2,I9N-S198
1738,2,3.502,2,34.8103,2,93.5,2,0.235,1,0,2,I9N-S198
1740,2,3.4993,2,34.8102,2,93.6,2,0.242,1,0,2,I9N-S198
1742,2,3.4957,2,34.8102,2,93.7,2,0.239,1,0,2,I9N-S198
1744,2,3.4857,2,34.8097,2,94,2,0.232,1,0,2,I9N-S198
1746,2,3.4782,2,34.8093,2,94,2,0.242,1,0,2,I9N-S198
1748,2,3.4647,2,34.809,2,94.3,2,0.24,1,0,2,I9N-S198
1750,2,3.4534,2,34.8083,2,94.3,2,0.237,1,0,2,I9N-S198
1752,2,3.4422,2,34.8079,2,94.6,2,0.24,1,0,2,I9N-S198
1754,2,3.4322,2,34.8074,2,94.7,2,0.242,1,0,2,I9N-S198
1756,2,3.4263,2,34.8073,2,94.9,2,0.239,1,0,2,I9N-S198
1758,2,3.413,2,34.8066,2,95.2,2,0.238,1,0.0004,2,I9N-S198
1760,2,3.4081,2,34.8063,2,95.5,2,0.24,1,0.0004,2,I9N-S198
1762,2,3.4036,2,34.8061,2,95.5,2,0.24,1,0.0004,2,I9N-S198
1764,2,3.3936,2,34.8058,2,95.8,2,0.241,1,0,2,I9N-S198
1766,2,3.3873,2,34.8054,2,95.9,2,0.236,1,0,2,I9N-S198
1768,2,3.378,2,34.8052,2,96,2,0.238,1,0,2,I9N-S198
1770,2,3.3665,2,34.8047,2,96.2,2,0.239,1,0,2,I9N-S198
1772,2,3.3515,2,34.8041,2,96.4,2,0.238,1,0,2,I9N-S198
1774,2,3.3453,2,34.8038,2,96.5,2,0.238,1,0,2,I9N-S198
1776,2,3.3408,2,34.8035,2,96.8,2,0.238,1,0,2,I9N-S198
1778,2,3.3338,2,34.8033,2,97,2,0.233,1,0,2,I9N-S198
1780,2,3.3279,2,34.8029,2,97.1,2,0.237,1,0,2,I9N-S198
1782,2,3.3238,2,34.8027,2,97.3,2,0.234,1,0,2,I9N-S198
1784,2,3.3187,2,34.8027,2,97.4,2,0.237,1,0,2,I9N-S198
1786,2,3.3145,2,34.8025,2,97.5,2,0.238,1,0,2,I9N-S198
1788,2,3.3096,2,34.8022,2,97.6,2,0.24,1,0,2,I9N-S198
1790,2,3.3022,2,34.8022,2,98,2,0.239,1,0,2,I9N-S198
1792,2,3.2937,2,34.8018,2,98.1,2,0.238,1,0,2,I9N-S198
1794,2,3.284,2,34.8013,2,98.1,2,0.237,1,0,2,I9N-S198
1796,2,3.2747,2,34.8009,2,98.3,2,0.238,1,0,2,I9N-S198
1798,2,3.27,2,34.8006,2,98.5,2,0.235,1,0,2,I9N-S198
1800,2,3.2668,2,34.8005,2,98.6,2,0.24,1,0,2,I9N-S198
1802,2,3.2618,2,34.8004,2,98.8,2,0.235,1,0,2,I9N-S198
1804,2,3.2567,2,34.8002,2,98.9,2,0.235,1,0,2,I9N-S198
