EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,time2,latitude,longitude,CTDPRS,CTDPRS_FLAG_W,TEMPERATURE,TEMPERATURE_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Mn,Mn_FLAG_W,Fe,Fe_FLAG_W,Co,Co_FLAG_W,Ni,Ni_FLAG_W,Cu,Cu_FLAG_W,Zn,Zn_FLAG_W,Cd,Cd_FLAG_W,Pb,Pb_FLAG_W,time
P16N_3250TT191,24,3,1,20060222,2258,2.001,-150.991,566.5,2,7.2292,2,34.5831,2,56.3,2,2.74,2,75.27,2,39.23,2,0.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2006-02-22T22:58:00.00Z
P16N_3250TT191,24,3,3,20060222,2258,2.001,-150.991,757.6,2,5.5875,2,34.5458,2,77.2,2,2.58,2,45.23,2,37.48,2,0.01,2,0.255,2,0.796,2,0.052,2,7.455,2,1.867,2,3.883,2,0.838,2,0.006,2,2006-02-22T22:58:00.00Z
P16N_3250TT191,24,3,2,20060222,2258,2.001,-150.991,956.8,2,4.8527,2,34.5509,2,78.9,2,2.68,2,62.91,2,38.65,2,0.01,2,0.262,2,0.891,2,0.049,2,7.848,2,2.013,2,4.362,2,0.876,2,0.005,2,2006-02-22T22:58:00.00Z
P16N_3250TT191,26,3,12,20060223,2355,3.9999,-150.999,22.4,2,27.0191,2,34.8892,2,203.6,2,0.31,2,0.67,2,2.01,2,0.11,2,0.565,2,0.424,2,0.012,2,2.96,2,0.594,2,0.625,2,0.008,2,0.026,2,2006-02-23T23:55:00.00Z
P16N_3250TT191,26,3,11,20060223,2355,3.9999,-150.999,37.6,2,26.9696,2,34.8899,2,204.3,2,0.32,2,0.67,2,2.04,2,0.12,2,0.554,2,0.325,2,0.012,2,2.906,2,0.574,2,1.02,2,0.008,2,0.025,2,2006-02-23T23:55:00.00Z
P16N_3250TT191,26,3,10,20060223,2355,3.9999,-150.999,62.5,2,26.7127,2,34.8843,2,204.2,2,0.37,2,0.96,2,2.82,2,0.21,2,0.621,2,0.142,2,0.018,2,3.075,2,0.61,2,1.065,2,0.011,2,0.028,2,2006-02-23T23:55:00.00Z
P16N_3250TT191,26,3,9,20060223,2355,3.9999,-150.999,77.2,2,26.4951,2,34.8615,2,203.6,2,0.4,2,1.18,2,3.13,2,0.34,2,0.64,2,0.211,2,0.096,2,3.194,2,1.253,2,1.037,2,0.014,2,0.04,4,2006-02-23T23:55:00.00Z
P16N_3250TT191,26,3,8,20060223,2355,3.9999,-150.999,102.2,2,21.343,2,34.8572,2,197.6,2,0.76,2,4.61,2,9.32,2,0.24,2,0.484,2,0.371,2,0.049,2,3.602,2,0.797,2,1.53,2,0.087,2,0.079,2,2006-02-23T23:55:00.00Z
P16N_3250TT191,26,3,7,20060223,2355,3.9999,-150.999,127.1,2,16.5726,2,34.6584,2,136.8,2,1.16,2,10.67,2,15.87,2,0.03,2,0.348,2,0.24,2,0.071,2,4.075,2,0.932,2,0.911,2,0.218,2,0.041,2,2006-02-23T23:55:00.00Z
P16N_3250TT191,26,3,6,20060223,2355,3.9999,-150.999,152.9,2,12.9504,2,34.6101,2,86.4,2,1.67,2,19.2,2,23.79,2,0.01,2,0.278,2,0.27,2,0.084,2,5.653,2,1.043,2,0.714,2,0.384,2,0.049,2,2006-02-23T23:55:00.00Z
