SampleID	Cruise	Station	Replicate	Date_Time	Day	Month	Year	Time	Latitude	Longitude	Depth	Bottom_Depth	Temperature	Salinity	Oxygen	Silicate	NO2	NOx	NH3	PO4	DOC	TOC	PAR	Chlorophyll	DCM	Season	Longhurst_Short	Longhurst_Long
296	P15S-2016-933	P15S	Station_27	A	2016-5-8T07:56:00	8	5	16	07:56:00	-62.5	-169.99	64.7	2467	0.7	34.06	325.7	42.69	0.29	29.47	NA	2.08	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
297	P15S-2016-935	P15S	Station_27	A	2016-5-8T07:56:00	8	5	16	07:56:00	-62.5	-169.99	19.2	2467	0.69	34.06	326.4	42.59	0.3	29.44	NA	2.07	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
298	P15S-2016-935	P15S	Station_27	A	2016-5-8T07:56:00	8	5	16	07:56:00	-62.5	-169.99	19.2	2467	0.69	34.06	326.4	42.59	0.3	29.44	NA	2.07	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
299	P15S-2016-936	P15S	Station_27	A	2016-5-8T09:07:00	8	5	16	09:07:00	-62.5	-170	5	2410	0.69	34.06	327.1	42.52	0.3	29.43	0.68	2.07	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
300	P15S-2016-936	P15S	Station_27	A	2016-5-8T09:07:00	8	5	16	09:07:00	-62.5	-170	5	2410	0.69	34.06	327.1	42.52	0.3	29.43	0.68	2.07	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
301	P15S-2016-9533	P15S	Station_29	A	2016-6-11T02:58:00	11	6	16	02:58:00	-21.5	-170	65.2	5483	24.42	35.69	208.6	0.21	0	-0.03	NA	0.08	NA	NA	NA	0.07	NA	Summer	SPSG	Westerlies - S. Pacific Subtropical Gyre Province
302	P15S-2016-9533	P15S	Station_29	A	2016-6-11T02:58:00	11	6	16	02:58:00	-21.5	-170	65.2	5483	24.42	35.69	208.6	0.21	0	-0.03	NA	0.08	NA	NA	NA	0.07	NA	Winter	SPSG	Westerlies - S. Pacific Subtropical Gyre Province
303	P15S-2016-9534	P15S	Station_29	A	2016-6-11T02:58:00	11	6	16	02:58:00	-21.5	-170	40.7	5483	24.48	35.66	208.9	0.2	0.01	-0.04	NA	0.08	NA	NA	NA	0.07	NA	Summer	SPSG	Westerlies - S. Pacific Subtropical Gyre Province
304	P15S-2016-9534	P15S	Station_29	A	2016-6-11T02:58:00	11	6	16	02:58:00	-21.5	-170	40.7	5483	24.48	35.66	208.9	0.2	0.01	-0.04	NA	0.08	NA	NA	NA	0.07	NA	Winter	SPSG	Westerlies - S. Pacific Subtropical Gyre Province
305	P15S-2016-9536	P15S	Station_29	A	2016-6-11T02:58:00	11	6	16	02:58:00	-21.5	-170	5.7	5483	24.47	32.83	208.7	0.21	0.01	-0.04	0.02	0.08	NA	NA	NA	0.07	NA	Summer	SPSG	Westerlies - S. Pacific Subtropical Gyre Province
306	P15S-2016-9536	P15S	Station_29	A	2016-6-11T02:58:00	11	6	16	02:58:00	-21.5	-170	5.7	5483	24.47	32.83	208.7	0.21	0.01	-0.04	0.02	0.08	NA	NA	NA	0.07	NA	Winter	SPSG	Westerlies - S. Pacific Subtropical Gyre Province
307	P15S-2016-3413	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	1998.8	5056	2.3	34.69	178.8	81.15	0	32.26	NA	2.24	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
308	P15S-2016-3413	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	1998.8	5056	2.3	34.69	178.8	81.15	0	32.26	NA	2.24	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
